,Path,Canonical,Transcript,Speaker,L1
107,L2_arctic_WAV/ABA_arctic_a0461,aa w iy w er v eh r iy k l ow s t ah g eh dh er ih n dh ae t m ow m ah n t,aa w iy w err v eh r iy k l ow s t ah g eh dh er ih n dh ae t m ow m ah n t,ABA,Arabic
108,L2_arctic_WAV/ABA_arctic_a0500,hh uw dh ah d eh v ah l g ey v ih t t uw y uw t uw b iy jh ah jh ah n d jh uh r iy,hh uw z ah d eh v ah err g ey v ih t t uw y uw t uw b iy zh ah jh ah n d zh uh r iy,ABA,Arabic
109,L2_arctic_WAV/ABA_arctic_a0501,y uh r jh ow k ih ng m iy s er dh ah ah dh er m ae n ih jh d t uw aa r t ih k y ah l ey t,y uh r zh ow k ih ng g ah m iy s err dh ah ah z err m ae n ih zh d t uw aa r t ih k y ah l eh t,ABA,Arabic
110,L2_arctic_WAV/ABA_arctic_a0529,ae z ay s ey hh iy hh ae d t ae p t dh ah m eh s ih jh v eh r iy r ae p ah d l iy,ae z ay s ey hh iy hh ae d t ae p t z ah m eh s ih jh v eh r iy r ae b ah d l iy,ABA,Arabic
111,L2_arctic_WAV/ABA_arctic_a0548,ao l s ow ch er ch ah z ah n d p r iy ch er z ay hh ae d n eh v er n ow n,ao l s ow ch err ch ah s ah n d p r eh ch er z ay hh ae d n eh v er n ow n,ABA,Arabic
112,L2_arctic_WAV/ABA_arctic_b0016,hh iy ch ah k ah l d ae z hh iy p uh l d aw t hh ih z p ay p ah n d b ih g ae n f ih l ih ng ih t,hh iy ch ah k ah l d ae z hh iy p uh l d aw t hh ih z f ay p ah n d b ih g ae n f ih l ih ng g ih t,ABA,Arabic
113,L2_arctic_WAV/ABA_arctic_b0068,ow n l iy dh ah ch ae n s s aw n d hh ae d l eh d hh ih m t uw ah b z er v dh eh m,ow n l iy dh ah ch ae n s s aw n d hh ae d l eh d hh ih m t uw ah b z er v dh eh m,ABA,Arabic
114,L2_arctic_WAV/ABA_arctic_b0083,ih n ih t dh eh r w aa z s ah m th ih ng dh ae t w ao z ao l m ow s t t r ae jh ah d iy,eh n eh t z eh r w aa z s ah m th ih ng z ae t w ao z ao l m ow s t t r ae jh ah d iy,ABA,Arabic
115,L2_arctic_WAV/ABA_arctic_b0103,hh iy l ih f t ih d hh ih z ay z ah n d ah s t r ey n jh k r ay b er s t f r ah m hh ih z l ih p s,hh iy l ih f t ih d hh ih z ay z ah n d ah s t r ey n jh k r ay p r eh s t f r ah m hh ih z l ih p s,ABA,Arabic
116,L2_arctic_WAV/ABA_arctic_b0106,f ao r ah f uh l m ih n ah t dh ah t uw m eh n s t eh r d ih n t uw iy ch ah dh er z f ey s,f ao r ah f uh l m ih n ah t dh ah t uw m eh n s t eh r d ih n t uw iy ch ah dh er z f ey s,ABA,Arabic
117,L2_arctic_WAV/ABA_arctic_b0126,b l ah d w ao z uw z ih ng s l ow l iy f r ah m dh ah w uw n d ih d m ae n z r ay t b r eh s t,b l ah d w ao z uw dh ih ng s l ow l iy f r ah m dh ah w ow n d ih d m ae n z r ay t b r eh s t,ABA,Arabic
118,L2_arctic_WAV/ABA_arctic_b0146,ae f t er ao l ih t w aa z s ih m p l iy ah m ih s t ey k ih n jh ah jh m ah n t,ae f t er ao l ih t w aa z s ih m p ah l iy ah m ih s t ey k ih n zh ao zh m ah n t,ABA,Arabic
119,L2_arctic_WAV/ABA_arctic_b0150,ah n d hh iy w aa z f ih l d w ih dh ah s t r ey n jh ah n d f ao r b ow d ih ng f ih r,ah n d hh iy w aa z f ey l d w ih dh ah s t r ey n jh ah n d f ao r ow b ih ng k f ih r,ABA,Arabic
120,L2_arctic_WAV/ABA_arctic_b0158,sh iy ow b ey d sh r ih ng k ih ng b ae k w ih dh dh ah b ey b iy ih n hh er aa r m z,sh iy ow p ey d sh r eh ng k ih ng k b ae k w ih dh dh ah b ey b iy ih n hh err aa r m s,ABA,Arabic
121,L2_arctic_WAV/ABA_arctic_b0307,w iy g aa t f y uw v eh jh t ah b ah l z ah n d f r uw t s ah n d b iy k ey m f ih sh iy t er z,w iy g aa t f y uw v eh jh t ah b ah l z ah n d f r uw t s ah n d b iy k ey m f ih sh iy t er s,ABA,Arabic
122,L2_arctic_WAV/ABA_arctic_b0310,ah l ih t ah l t r iy t m ah n t m ah s aa zh w ih th s ah m hh eh l p f r ah m dh ah d ao k t er,ah l ih t ah err t r iy t m ah n t m ah s ae zh w ih th s ah m hh eh l p f r ah m z ah d ao k t err,ABA,Arabic
123,L2_arctic_WAV/ABA_arctic_b0324,n aa t t ih l dh ah t w eh n t iy ah th ah v m ey d ih d dh ah r ih v er b r ey k,n aa t eh l dh ah t w eh n t iy ah s ah v m ey d eh d z ah r ih f er p r ey k,ABA,Arabic
124,L2_arctic_WAV/ABA_arctic_b0340,dh iy z k w ih k l ih t ah l jh oy z ah v hh er z w er s ao r s ah z ah v jh oy t uw hh ih m,dh ih s k w ih k l ih t ah err jh oy s ah v hh err z w er s ao r s ah z ah v zh oy t uw hh eh m,ABA,Arabic
125,L2_arctic_WAV/ABA_arctic_b0348,w uh d y uw b iy s ae t ah s f ay d w ih dh dh ae t w ah n hh ah n d r ah d th p aa r t ah v m iy,w uh d y uw b iy s ae t ah s f ay d w ih dh dh ae t w ae n hh ah n d r ah d th p aa r t ah v m iy,ABA,Arabic
126,L2_arctic_WAV/ABA_arctic_b0367,eh n iy ae v er ih jh y ah ng f eh l ow k ae n t iy ch hh ih m s eh l f ih n ah w iy k,eh n iy ae v er ih ch y ah ng k f eh l ow k ae n t iy ch hh ih m s eh l f ih n ah w iy k,ABA,Arabic
127,L2_arctic_WAV/ABA_arctic_b0413,hh iy m ey d ih z ay er t uw ih s k ey p p ey n ao r t uw ih n jh oy p l eh zh er,hh iy m ey d ih z ay er t uw ih s k ey b ey n ao r t uw ih n zh oy p l eh zh er,ABA,Arabic
128,L2_arctic_WAV/ABA_arctic_b0424,ih t ih z ah v eh r iy t eh n ah b ah l hh ay p aa th ah s ah s ah n d w ih l b eh r l uh k ih ng ih n t uw,ih t ih z ah v eh r iy t eh n ah b ah l hh ay p ow th ah s ah s ah n d w ih l b iy r l uh k ih ng k ih n t uw,ABA,Arabic
129,L2_arctic_WAV/ABA_arctic_b0425,dh eh r w er ao r ah n jh g r iy n g ow l d g r iy n ah n d ah k aa p er g r iy n,dh eh err w err ao r ah n jh g r iy n g ow l d r iy n ah n d ah k uw p er k r iy n,ABA,Arabic
130,L2_arctic_WAV/ABA_arctic_b0428,dh ah hh ih s t er iy ah v aw r w eh s t w er d f eh r iy ng r ey s ih z r ih t ah n ih n ih t,dh ah hh eh s t r iy ah v aw r w eh s t w er d f eh err iy ng g r ey s ih z r ih t ah n eh n eh t,ABA,Arabic
131,L2_arctic_WAV/ABA_arctic_b0432,hh iy ih z ey k ae n ah d ih t r ay z ih ng f r ah m dh ah s er f k l ae s t uw aw r k l ae s,hh iy ih z ey k ae n ah d ih t r ay s ih ng k f r ah m dh ah s err f k l aa s t uw aw err k l aa s,ABA,Arabic
132,L2_arctic_WAV/ABA_arctic_b0433,w iy aa r k uh k ih ng ao n dh ah k ow l s t ow v ah n d ao n dh ah oy l b er n er z,w iy aa r k uh k ih ng k ao n dh ah k ow l s t ow v ah n d ao n dh ah oy l p err n er s,ABA,Arabic
133,L2_arctic_WAV/ABA_arctic_b0434,dh ah s t uw er d hh ae z jh ah s t t eh n d er d m iy ah r ih s p eh k t f ah l b ih t ah v ah d v ay s,dh ah s t iy er d hh ae z zh ah s t t eh n d er d m iy ah err ih s p eh k t f ah l b ih t ao v ae d v ay s,ABA,Arabic
134,L2_arctic_WAV/ABA_arctic_b0438,dh ey r ae n dh ah k ah n uw ih n ah n d k l ay m d dh ah hh ay er th b ae ng k,dh ey r ah n z ah k ah n uw ih n ah n d k l ay m d z ah hh ay err th b ae ng k,ABA,Arabic
135,L2_arctic_WAV/ABA_arctic_b0444,hh iy d ih d ah n t n ow hh w ah t w eh n t ao n ih n dh ah m ay n d z ah v hh ih z s uw p ih r iy er z,hh iy d ih d ah n t n ow hh w ah t w eh n t ao n ih n z ah m ay n d z ah v hh ih z s uw p ih r iy er z,ABA,Arabic
136,L2_arctic_WAV/ABA_arctic_b0452,dh ey s ao iy ch ah dh er f ao r dh ah f er s t t ay m ih n b ao s t ah n,dh ey s ow ih ch ah dh er f ao r dh ah f er s t t ay m ih n p ao s t ah n,ABA,Arabic
137,L2_arctic_WAV/ABA_arctic_b0455,hh ih z r ih w ao r d sh uh d hh ae v b ih n p iy s ah n d r iy p ow z,hh ih z r uh w ao r d sh uh d hh ae v p ih n b iy s ah n d d iy p ow s,ABA,Arabic
138,L2_arctic_WAV/ABA_arctic_b0461,b ay v er ch uw ah v dh ae t p aw er w iy sh ae l r ih m ey n ih n p aw er,b ay ah v er sh uw ah v dh ae t p aw er w iy sh ae l err ih m ey n ih n p aw er,ABA,Arabic
139,L2_arctic_WAV/ABA_arctic_b0469,v eh r iy f y uw p iy p ah l n uw ah v dh ah eh g z ih s t ah n s ah v dh ih s l ao,v eh r iy f y uw p iy b ah err n y uw ah v dh ah eh g z ih s t ah n s ah v dh ih s l ao,ABA,Arabic
140,L2_arctic_WAV/ABA_arctic_b0490,hh w ah t ah n ih k s ay t ih d hh w ih s p er ih ng ah n d k ah n f er ih ng t uh k p l ey s,hh w ah t ah n ih k s ay t ih d hh w ih s p er ih ng k ah n d k ah n f er ih ng g t uh k p l ey s,ABA,Arabic
141,L2_arctic_WAV/ABA_arctic_b0492,dh ah s hh iy t er n d dh ah t eh n ah t s ah n d jh aa r g ah n ah v s ay k aa l ah jh iy b ae k ao n m iy,z uw s hh iy t er n ah d dh ah t eh n ah t s ah n d zh aa r g ah n ah v s ay k aa l ah zh iy p ae k ao n m iy,ABA,Arabic
142,L2_arctic_WAV/ABA_arctic_b0494,n eh v er s ow s t r ey n jh ah p r aa f ah t k ey m ah p t uw jh er uw s ah l ah m,n eh v er s ow s t r ey n jh ah p r ow f ah t k ey m ah p t uw zh uw s l ah m,ABA,Arabic
143,L2_arctic_WAV/ABA_arctic_b0495,w iy hh uw hh ae v ih n d uh r d s ow m ah ch sh uh r l iy k ae n ih n d uh r ah l ih t ah l m ao r,w iy hh uw hh ae v ih n d uh r d s ow m ah ch sh uh r l iy k ae n ih n d uh r ah l ih t ah l m ao,ABA,Arabic
144,L2_arctic_WAV/ABA_arctic_b0503,dh ah s eh n t s ah v s t r ey n jh v eh jh ah t ey sh ah n b l uw ao f dh ah t r aa p ih k l ae n d,dh ah s eh n t s ah v s t r ey n jh v ih jh ah t ey sh ah n b l uw ao f z ah t r aa b ih k l ae n t,ABA,Arabic
145,L2_arctic_WAV/ABA_arctic_b0504,dh ah l ay f dh eh r w aa z hh eh l th f ah l ah n d ae th l eh t ih k b ah t t uw jh uw v ah n ay l,dh ah l ay f dh eh r w aa z hh eh err th f ah l ah n d ae th ah l eh t ih k b ah t t uw zh uw v ah n ay l,ABA,Arabic
146,L2_arctic_WAV/ABA_arctic_b0506,ih t w uh d hh eh l p t uw t ay d m iy ah l ao ng ah n t ih l ay g aa t s t eh d iy ih m p l oy m ah n t,ih t w uh d hh eh l p t uw t ay d m iy ah l ao ng k ah n t ih err ay g aa t s t eh d iy ih m p l oy m ah n t,ABA,Arabic
147,L2_arctic_WAV/ABA_arctic_b0518,b ah t dh eh r w ao z ao l s ow t ao k ah v w ih ch k r ae f t ih n dh ah v ih l ih jh,b ah t dh eh r w ao z ao l s t ao k ah v w ih ch k r ae f t ih n dh ah v ih l ih jh,ABA,Arabic
148,L2_arctic_WAV/ABA_arctic_b0534,ay l t eh l y uw dh ah l ay b r eh r iy ah n s eh d w ih th ah b r ay t ah n ih ng f ey s,ay l t ih err y uw z ah l ay p r eh r iy ah n s eh d w ih z ah p r ay t ah n ih ng k f ey s,ABA,Arabic
149,L2_arctic_WAV/ABA_arctic_b0538,ae t dh ah b eh s t dh ey w er n eh s ah s eh r iy ae k s eh s er iy z,ae t dh ah b eh s t dh ey w err n eh s ah s eh r iy ae k s eh s err iy s,ABA,Arabic
150,L2_arctic_WAV/ASI_arctic_a0003,f ao r dh ah t w eh n t iy ih th t ay m dh ae t iy v n ih ng dh ah t uw m eh n sh uh k hh ae n z,f ao r d ah t w eh n t iy ih t t ay m d ae t iy v n ih ng d ah t uw m eh n sh uh k hh aa n s,ASI,Hindi
151,L2_arctic_WAV/ASI_arctic_a0005,w ih l w iy eh v er f ao r g eh t ih t,w ih l w iy ae w er f ao r g eh t ih t,ASI,Hindi
152,L2_arctic_WAV/ASI_arctic_a0006,g aa d b l eh s ah m ay hh ow p ay l g ow ao n s iy ih ng dh ah m f er eh v er,g aa d b l eh s ah m ay hh ow p ay l g ow ao n s iy ih ng d ah m f er eh w er,ASI,Hindi
153,L2_arctic_WAV/ASI_arctic_a0007,ae n d y uw ao l w iy z w aa n t t uw s iy ih t ih n dh ah s uh p er l ah t ih v d ih g r iy,ae n d y uw ao l w iy z w aa n t t uw s iy ih t ih n d ah s uh p er l ey t ih v d ih g r iy,ASI,Hindi
154,L2_arctic_WAV/ASI_arctic_a0008,g ae d y uh r l eh t er k ey m jh ah s t ih n t ay m,g ae d y uh r l eh t er k ey m jh ah s t ih n t ay m,ASI,Hindi
155,L2_arctic_WAV/ASI_arctic_a0010,ay m p l ey ih ng ah s ih ng g ah l hh ae n d ih n w ah t l uh k s l ay k ah l uw z ih ng g ey m,ay m p l ey ih ng ah s ih ng g ah l hh ae n d ih n w ah t l uh k s l ay k ah l uw z ih ng g ey m,ASI,Hindi
156,L2_arctic_WAV/ASI_arctic_a0011,ih f ay eh v er n iy d ah d ah f ay t er ih n m ay l ay f ay n iy d w ah n n aw,ih f ay ae w er n iy d ah d ah f ay t er ih n m ay l ay f ay n iy d w ah n n aw,ASI,Hindi
157,L2_arctic_WAV/ASI_arctic_a0013,hh iy w ah z ah hh eh d sh ao r t er dh ae n hh ih z k ah m p ae n y ah n ah v ao l m ow s t d eh l ah k ah t f ah z iy k,hh iy w ah z ah hh eh d sh ao r t er d ae n hh ih s k ah m p ae n y ah n ao v ao l m ow s t d eh l ah k ah t f ah s iy k,ASI,Hindi
158,L2_arctic_WAV/ASI_arctic_a0018,dh eh r w ao z ah ch ey n jh n aw,d eh r w ao z ah ch ey n jh n aw,ASI,Hindi
159,L2_arctic_WAV/ASI_arctic_a0019,ay f aa l ow d dh ah l ay n ah v dh ah p r ah p ow z d r ey l r ow d l uh k ih ng f r er ch ae n s ih z,ay f aa l ow d d ah l ay n ah v d ah p r ah p ow s d r ey r ow d l uh k ih ng f r er ch ae n s ih z,ASI,Hindi
160,L2_arctic_WAV/ASI_arctic_a0020,k l ah b z ae n d b ao l z ae n d s ih t iy z g r uw w t uw b iy ow n l iy m eh m er iy z,k l ah b z ae n d b ao l s ae n d s ih t iy z g r iy w t uw b iy ow n l iy m eh m er iy s,ASI,Hindi
161,L2_arctic_WAV/ASI_arctic_a0021,ih t f eh r l iy k l ah b d m iy ih n t uw r eh k ah g n ay z ih ng ih t,ih t f eh r l iy k l aa b d m iy ih n t uw r eh k ah g n ay z ih ng ih t,ASI,Hindi
162,L2_arctic_WAV/ASI_arctic_a0022,hh aa r d l iy w er aw r p l ae n z m ey d p ah b l ih k b ih f ao r w iy w er m eh t b ay p aw er f ah l aa p ah z ih sh ah n,hh aa r d l iy w er aw p l ae n s m ey d p ah b l ih k b ih f ao r w iy w er m eh t b ay p aw er f ah l aa p ah z ih sh ah n,ASI,Hindi
163,L2_arctic_WAV/ASI_arctic_a0023,ah k aa m b ah n ey sh ah n ah v k ah n ey d iy ah n k ae p ah t ah l k w ih k l iy ao r g ah n ay z d ae n d p ah t ih sh ah n d f ao r dh ah s ey m p r ih v ih l ih jh ih z,ah k ao m b ah n ey sh ah n ao v k ah n ey d iy ah n k aa p ah t ah l k w ih k l iy ao r g ah n ay z d ae n d b ah t iy sh ah n d f ao r d ah s ey m p r ih w ih l ih jh ih s,ASI,Hindi
164,L2_arctic_WAV/ASI_arctic_a0024,ih t w ah z m ay r ih p ao r t s f r ah m dh ah n ao r th w ih ch ch iy f l iy ih n d uw s t p iy p ah l t uw b ay,ih t w ah z m ay r ih p ao r t s f r ah m d ah n ao r t w ih ch ch iy v l iy ih n d y uw s t p iy p ah l t uw b ay,ASI,Hindi
165,L2_arctic_WAV/ASI_arctic_a0025,ay w ah z ah b aw t t ah d uw dh ih s w eh n k uw l er jh ah jh m ah n t p r ih v ey l d,ay w ah z ah b ao t t ah d uw d ih s w eh n k uw l er jh ah zh m ah n t p r ih w ey l d,ASI,Hindi
166,L2_arctic_WAV/ASI_arctic_a0026,ih t ah k er d t uw m iy dh ae t dh eh r w uh d hh ae v t uw b iy ae n ah k aw n t ih ng,ih t ah g er d t uw m iy d aa t d eh r w uh d hh ae v t uw b iy ae n ah k ao n t ih ng,ASI,Hindi
167,L2_arctic_WAV/ASI_arctic_a0027,t uw m ay s ah p r ay z hh iy b ih g ae n t ah sh ow ae k sh ah l ih n th uw z iy ae z ah m ih n m ay f ey v er,t uw m ay s ah p r ay z hh iy b ih g ae n t ah sh ow ae k sh ah l ih n t uw z iy ae z ah m ih n m ay f ey w ah,ASI,Hindi
168,L2_arctic_WAV/ASI_arctic_a0028,r aa b er iy b r ay b er iy f r ao d,r ao b er iy b r ay b er iy f r ao d,ASI,Hindi
169,L2_arctic_WAV/ASI_arctic_a0029,dh eh r f ao r s ih z w er ao l r eh d iy m uw v ih ng ih n t uw dh ah n ao r th k ah n t r iy,d eh r f ao s ih s w er ao l r eh d iy m uw w ih ng ih n t uw d ah n ao r t g ah n t r iy,ASI,Hindi
170,L2_arctic_WAV/ASI_arctic_a0030,ay hh ae d f ey th ih n dh eh m,ay hh ae d f ey t ih n d eh m,ASI,Hindi
171,L2_arctic_WAV/ASI_arctic_a0031,dh ey w er th r iy hh ah n d r eh d y aa r d z ah p aa r t,d ey w ah t r iy hh aa n d r eh d y aa d s ah p aa t,ASI,Hindi
172,L2_arctic_WAV/ASI_arctic_a0032,s ih n s dh eh n s ah m m ih s t ih r iy ah s f ao r s hh ae z b ih n f ay t ih ng ah s ae t eh v r iy s t eh p,s ih n s d eh n s ah m m ih s t ih r iy ah s f ao r s hh ae z b iy n f ay t ih ng ah s ae t eh w r iy s t eh p,ASI,Hindi
173,L2_arctic_WAV/ASI_arctic_a0036,sh iy t er n d ih n ae t dh ah hh ow t eh l,sh iy t er n d ih n ae t d ah hh ow t eh l,ASI,Hindi
174,L2_arctic_WAV/ASI_arctic_a0037,ay w ah z dh ah ow n l iy w ah n hh uw r ih m ey n d s ih t ih ng,ay w ah z d ah ow n l iy w aa n hh uw r ih m ey n d s iy t ih ng,ASI,Hindi
175,L2_arctic_WAV/ASI_arctic_a0038,w ih l hh ae v t uw w aa ch aa r ch ae n s ih z,w iy l hh ae f t uw w aa ch aa ch aa n s ih s,ASI,Hindi
176,L2_arctic_WAV/ASI_arctic_a0039,dh ah sh ih p sh uh d b iy ih n w ih dh ih n ah w iy k ao r t eh n d ey z,d ah sh ih p sh uw d b iy ih n v ih d ih n ah v iy k ao r t eh n d ey s,ASI,Hindi
177,L2_arctic_WAV/ASI_arctic_a0040,ay s ah p ow z y uw w ah n d er w ay sh iy ih z k ah m ih ng ah p hh iy r,ay s ah b ow z y uw w ah n d er w ay sh iy iy s g ah m ih ng ah p hh iy ah,ASI,Hindi
178,L2_arctic_WAV/ASI_arctic_a0041,m iy n w ay l ay l g ow aw t t uw b r iy dh ah s p eh l,m iy n w ay l ay l g ow aw t t uw b r eh d ah s p eh l,ASI,Hindi
179,L2_arctic_WAV/ASI_arctic_a0042,hh aw k uh d hh iy ih k s p l ey n hh ih z p ah z eh sh ah n ah v dh ah s k eh ch,hh aw g uh d hh iy ih k s p l ey n hh ih s p ah z eh sh ah n ao v d ah s k eh ch,ASI,Hindi
180,L2_arctic_WAV/ASI_arctic_a0045,hh iy m uw v d ah w ey ae z k w ay ah t l iy ae z hh iy hh ae d k ah m,hh iy m uw w d ah w ey ae s k w ay ah t l iy ae z hh iy hh ae d g ah m,ASI,Hindi
181,L2_arctic_WAV/ASI_arctic_a0046,dh ah g er l f ey s t hh ih m hh er ay z sh ay n ih ng w ih th s ah d ah n f ih r,d ah g ah l f ey s t hh ih m hh er ay z sh ay n ih ng w ih t s ah d ah n f ih ah,ASI,Hindi
182,L2_arctic_WAV/ASI_arctic_a0047,k l ow s b ih s ay d hh ih m g l iy m d dh ah w ay t f ae ng z ah v dh ah w uh l f d ao g,g l ow z b ih s ay d hh ih m g l iy m d d ah w ay t f ae ng s ah v d ah w uw l f d ao k,ASI,Hindi
183,L2_arctic_WAV/ASI_arctic_a0048,hh iy l uh k t ae t dh ah hh ae ng k er ch ih f m ao r k l ow s l iy,hh iy l uw k t ae t d ah hh ae ng k er ch ih f m ao r k l ow s l iy,ASI,Hindi
184,L2_arctic_WAV/ASI_arctic_a0051,dh ah l ey s w aa z ah v ah d eh l ah k ah t ay v er iy k ah l er f ey n t l iy t ih n t ih d w ih dh y eh l ow,d ah l ey s w aa s ao v ah d eh l ah k ah t ay w er iy g ah l er f ey n t l iy t ih n t ih d w ih d y eh l ow,ASI,Hindi
185,L2_arctic_WAV/ASI_arctic_a0052,ih t w ah z ah k y uh r iy ah s k ow ih n s ih d ah n s,ih t w ah z ah k y uh r iy ah s k ow ih n s ih d eh n s,ASI,Hindi
186,L2_arctic_WAV/ASI_arctic_a0053,s ah d ah n l iy hh ih z f ih ng g er z k l ow z d t ay t l iy ow v er dh ah hh ae ng k er ch ih f,s aa d ah n l iy hh iy s f iy ng g er s k l ow s t t ay t l iy ow w ah d ah hh ae ng k er ch ih f,ASI,Hindi
187,L2_arctic_WAV/ASI_arctic_a0054,dh eh r w aa z n ah th ih ng ao n dh ah r aa k,d eh r w aa z n ah t ih ng ao n d ah r aa k,ASI,Hindi
188,L2_arctic_WAV/ASI_arctic_a0058,ay k ey m f ao r ih n f ao r m ey sh ah n m ao r aw t ah v k y uh r iy aa s ah t iy dh ah n eh n iy th ih ng eh l s,ay g ey m f ao r ih n f ao m ey sh ah n m ao r aw t ao v k y uh r iy aa s ah t iy d ah n eh n iy t ih ng eh l s,ASI,Hindi
189,L2_arctic_WAV/ASI_arctic_a0059,hh ih z ih m ae k y uw l ih t ah p ih r ah n s w ah z g ao n,hh iy z ih m ae k y uw l ih t ah b ih r ah n s w ah z g ao n,ASI,Hindi
190,L2_arctic_WAV/ASI_arctic_a0060,eh n iy w ey n ow w ah n s ao hh er l ay k dh ae t,eh n iy w ey n ow w ah n s ao hh ah l ay k d ae t,ASI,Hindi
191,L2_arctic_WAV/ASI_arctic_a0062,dh ah m eh n s t eh r d ih n t uw iy ch ah dh er z f ey s,d ah m eh n s t eh d ih n t uw iy ch ah dh ah s f ey s,ASI,Hindi
192,L2_arctic_WAV/ASI_arctic_a0063,y eh s ih t w ah z ah m ae n hh uw ae s t ah s t r ey n jh er,y eh s ih t w ah z ah m ae n hh uw aa s t ah s t r ey n jh ah,ASI,Hindi
193,L2_arctic_WAV/ASI_arctic_a0064,dh ah f ao r th ah n d f ih th d ey z p ae s t w ih dh aw t eh n iy d ih v eh l ah p m ah n t s,d ah f ao t ah n d f ih f d ey s b aa s t w ih d aw t eh n iy d eh w eh l ao p m ah n t s,ASI,Hindi
194,L2_arctic_WAV/ASI_arctic_a0065,dh ey k l ow z d n aw ah n t ih l hh ih z f ih ng g er z w er l ay k k ao r d z ah v s t iy l,d ey g l ow z d n aw ah n t ih l ih s f ih ng g ah z w ah l ay k k ao r d s ao v s t iy l,ASI,Hindi
195,L2_arctic_WAV/ASI_arctic_a0067,sh uh r l iy ay w ah l ih k s k y uw z y uw sh iy k r ay d,sh ow r l iy ay w iy l ih k s k y uw z y uw sh iy k r ay d,ASI,Hindi
196,L2_arctic_WAV/ASI_arctic_a0071,w ah t w ah z dh ah aa b jh eh k t ah v y uh r l ih t ah l s eh n s ey sh ah n,w ah t w ah z d ah aa b jh eh k t ao v y uh r l ih t ah l s eh n s ey sh ah n,ASI,Hindi
197,L2_arctic_WAV/ASI_arctic_a0073,dh ah p r ah m ow t er z ay z w er hh eh v iy w ih dh l ih t ah l p ah f iy b ae g z ah n d er dh eh m,d ah p r ah m ow t ah s ay z w ah hh eh w iy w iy d l iy t ah l b aa f iy b ae g s aa n d ah d eh m,ASI,Hindi
198,L2_arctic_WAV/ASI_arctic_a0075,dh eh r hh ae z b ih n ah ch ey n jh sh iy ih n t er ah p t ih d hh ih m,d eh r hh aa z b iy n ah ch ey n jh sh iy ih n t er ah p t ih d hh ih m,ASI,Hindi
199,L2_arctic_WAV/ASI_arctic_a0076,dh ah g r ey ay z f aa l t er d dh ah f l ah sh d iy p ah n d,d ah g r ey ay s f aa l t er d d ah f l ah sh d iy p ah n d,ASI,Hindi
200,L2_arctic_WAV/ASI_arctic_a0077,ih t ih z dh ah f ay r p aa r t l iy sh iy s eh d,ih t ih z dh ah f ay r p aa r t l iy sh iy s eh d,ASI,Hindi
201,L2_arctic_WAV/ASI_arctic_a0078,dh eh n ae n d ae t s ah p er hh iy t r ay d t uw f ae dh ah m hh er,dh eh n ae d ah s ah p er hh iy t r ay t uw f ae dh ah m hh ah,ASI,Hindi
202,L2_arctic_WAV/ASI_arctic_a0079,ih t w ah z ah l aa r jh k ah n uw,ih t w ah z ah l aa ch k ah n uw ih,ASI,Hindi
203,L2_arctic_WAV/ASI_arctic_a0081,hh w ah t ih f sh iy d ih d n aa t k ah m t uw dh ah r aa k,hh w ah t ih f sh iy d ih d n ao t k ah m t uw dh ah r ao k,ASI,Hindi
204,L2_arctic_WAV/ASI_arctic_a0082,hh ih z f ey s w ah z s t r iy m ih ng w ih dh b l ah d,hh ih s f eh s w ah s s t r iy m ih ng w ih dh b l ah d,ASI,Hindi
205,L2_arctic_WAV/ASI_arctic_a0085,ah t r ih k ah l ah v f r eh sh b l ah d r ae n ow v er hh ih z f ey s,ah t r ih g ah l ah f f r eh sh b l ah d r ae n ow v ah hh ih z f ey s,ASI,Hindi
206,L2_arctic_WAV/ASI_arctic_a0086,d eh th hh ae d k ah m w ih th t eh r ah b ah l s ah d ah n n ah s,d eh th hh ae d k ah m w ih t eh r ah b ah l s ah d ah n n ah s,ASI,Hindi
207,L2_arctic_WAV/ASI_arctic_a0088,hh iy m ey d sh uh r dh ae t dh ah m ae g ah z iy n w ah z l ow d ah d ae n d r ih z uw m d hh ih z p ae d l ih ng,hh iy m eh err sh uh dh ae dh ah m ae g ah z iy n w ah z l ao d ah d ae n r ih z y uw m d hh ih z p ae d l ih ng,ASI,Hindi
208,L2_arctic_WAV/ASI_arctic_a0089,dh ah n ay t g l ow w ah z t r eh ch er ah s t uw sh uw t b ay,dh ah n ay g l ao w ah s t r eh ch ah r ih ah s t uw sh uw b ay,ASI,Hindi
209,L2_arctic_WAV/ASI_arctic_a0090,dh ah s ih ng ih ng v oy s ah p r ow ch t r ae p ah d l iy,dh ah s ih ng ih ng w oy s ah p r ao ch t r ae p ah d l iy,ASI,Hindi
210,L2_arctic_WAV/ASI_arctic_a0091,hh ih z b l ah d g r uw hh aa t w ih th r ey jh ae t dh ah th ao t,hh ih z b l ah d k r uw hh ao t w ih th r eh ch ae dh ah t ao t,ASI,Hindi
211,L2_arctic_WAV/ASI_arctic_a0092,hh iy w eh n t d aw n ih n m ih d s t r iy m s er ch ih ng dh ah sh ae d ow z ah v b ow th sh ao r z,hh iy w eh n d aw n ih n m ih d s t r iy m s ah ch ih ng dh ah sh ae d uh z ah v b ao err sh ao r s,ASI,Hindi
